reviewer,rating,written_date,title,review_text,branch
kara r,5.0," January 4, 2021",Spend Your Money Else Where,"If you want to walk around all day and not ride any rides, this is the place to go!! Such a waste of money and time!! We bought our tickets in SEPTEMBER for a trip in December. On the first day, we get there around 7:50am, people are pushing and running to get to the gate. Cutting in lines (apparently they know whats about to go down). We get in the park, it was nice - stood in line for about two hours for Rip Ride Rocket (we were the first maybe 20 people in line for the ride, the ride didnt start until 9:45), Within 30 minutes of standing there the line was already at capacity and was a 3 hour wait. WTF!? We walk around, all while being on the useless Universal App, trying to find a line that didnt have 400 minute wait time. We tried the virtual queues, but those are worthless. We did manage to get on The Mummy ride around 1pm (our second ride of the day). The park has already reached capacity at 9:10am - that should have been a clue for us. We rode our 3rd ride due to the nicest employee, Alexandra. We talked with her for a bit and voiced concerns about the park (why are there so many people here, is universal over selling tickets -, she asked if there was anything she could do and we said ""could you get us on a ride, any ride?! She said OF COURSE! So we headed to Harry Potter and the Escape from Gringotts - THANK THE BABY JESUS Alexandra was there or we would have never got on the ride - it was at capacity all day. We were at the park for 14 hours and rode 9 rides. We purchased 2 Day Park to Park tickets and was unable to go to the second park because of capacity. We couldn't even make it to the park the second day because it had already reached capacity at 8:03am. It was a f**^ing joke and not the Universal Studios I remember from the early 2000's. One last note - we were going to purchase the Unlimited Fast Pass but at $320 a ticket ON TOP OF the ticket we already purchased to get in the park, was a rip off!! PRICE GAUGING !!!!!!!!!! WE PAID AROUND $1800 TO GET INTO THE PARK FOR TWO DAYS AND UNIVERSAL WANTED ANOTHER $1900 FOR FAST PASSES FOR ONE DAY - ABSOLUTELY ASININE!!!!!!!!!!!!!!!  This park is operating over capacity!!!! Covid or not!!",Universal Studios Florida
WizardStrikes3,1.0," January 4, 2021",Save your time and go to Disney instead,Really disappointed. They only have six rides per park and all rides are 2+ hour waits. The Harry Potter wands and costumes are a ripoff. Universal charges $150.00+ USD and you can get the exact same ones from Amazon for $29.99. The food is insanely priced as well. The park is also so full you can’t walk 6ft apart. They also charge for parking Separately. I would never visit Universal studios again total scam,Universal Studios Florida
Mrhospitality40!,3.0," January 4, 2021",Needs improvement,"I personally haven’t been to this park in a while, I recall back to the future and ET as the primary rides that used to be there, they’ve now put in CGI movie rides that replace the better rides, (in my opinion) And they all or just motion rides tilting you from side to side and front and back with a little bit of spritzer of water. Nothing to me really exciting except for the rip rockin roller coaster in which I had ridden twice. The crowds were rather full, as for the Covid policies that were required, many people wearing masks, however not really sticking to the 6 foot rule. Very crowded. Guest services were good, accommodating.",Universal Studios Florida
Sean W,4.0," January 3, 2021",Frustrating,"We arrived in Orlando collected our bags and headed to the universal desk to sign in for shuttle service the the Cabana Bay Resort. We waited 20 mins before the shuttle arrived then rode around in the worn out van for 93 minutes before arriving at our hotel. Complete inefficiency on the part of the driver and whomever schedules the stops. Bad first impression. That sums up issue #1.  We purchased everything we were offered as far as Express Passes and Early entry to the parks. On day 2 of our trip we planned to enter the park at 7. Once we arrived it was obviously PACKED. Super LONG lines. We had no idea where to go and had a hard time finding an attendant to assist us. Once we did, we were told no one is getting in even with an early admission pass. ""back of the line please Sir"". So we waited. Day 3 same thing. I approached another attendant and explained we paid for early entry and were in line with people who had not yet purchased tickets. ""Back of the line Sir"". Later that night I called Universal Customer Service and explained our issue. The lady told me that the park had totally screwed up. She advised that on the next day we don't take no for an answer as she could see what we had purchased and it was everything that could be purchased. Day 4 and 5 we had to shove and push our way to the front and demand the person at the gate investigate our tickets closer. After that we were in. Took a few days to learn the ropes but once inside the park we found the Express Pass worked well and we are glad we purchased them. Early entry is another story.",Universal Studios Florida
Msterra39,3.0," January 3, 2021",Love Universal but was disappointed this time!,"We went last week in December and as usual, very busy. We heard they were going to be like 40% capacity, NO WAY! They were even more busy than this time last year. I was shocked. After going to Disney and seeing how safe they were, Universal was completely the opposite. No social distancing. They didn't care if people were walking around without a mask. We waited 1 hour and 45 min in the guest services line. We waited 5 at Disney. Universal needs to get their self together. I don't think we will be back for awhile after what we experienced this time, and we go every year. Shame on you, Universal!",Universal Studios Florida
Caleb A,2.0," January 3, 2021",Universal Studios has to do better!,This park was over crowded and you can’t even get on rides! You have to be at the park before 7:30 in order to get in. One day we were not able to get into the park. Not sure what this place is doing but it’s a COVID super spreader!! SeaWorld is a better park and not crowded at all. We were not disappointed. Disney was being too as they did reservations and we were got in the park. Not crowded and had the most fun!!,Universal Studios Florida
Dupee E,5.0," January 3, 2021",Remarkable Social Distancing measures,"I was vert impressed with the precautionary measures taken to prevent the spread of Covid-19. Being a pass holder ive been to the park countless times. They had tapes on the floor indicating where each party should stand; at least 6 feet away from the other party...people were spaced out and in some cases there were plexiglass separating people. To protect people each person was given sanitizer right right before getting on the ride. they had sanitizer stations all over the park ... they had a lot of people holding signs reminding you to wear your mask ... you cannot walk around while eating or drinking...you can only be stationary when actually eating or drinking... your mask must cover your nose or your mouth... I observe them reminding people from time to time. If you haven’t seen the Bourne Stuntacular, you should go see it ...my only problem with that, was the social distancing with a little off... they were social distancing along the rows ...people sitting next to you with 3 seats between parties... but there were other people sitting right in front of you and right behind you which doesn’t make sense... in all it was a great experience and I’m glad I took my family to there.",Universal Studios Florida
jkfors,3.0," January 3, 2021",Don't go on PASSHOLDER days to dangerous w covid and waste of money. Other than that non peak days great time.,"Not consistent with covid safety on days with large crowds hit or miss temp checks sanitizer. Not able to maintain 6feet walking through park or existing rides on peak or capacity days due to crowds they need to rethink their numbers for capacity to allow for this. On days with light crowd covid safety maintained constant. Passholder days made for higher capacity even with unlimited express ride time waits were as 2hrs or more. Days without PASSHOLDER or high capacity ride wait were less than 30min w express pass. I believe if they had opened Volcano Bay it might have helped w crowds bc some hotel guest might have opted to go there instead of fight crowds w PASSHOLDER at other parks. Was treated like second class citizen using Universal dining plan waite staff acted like I was an inconvenience can't use dining plan.with mobile app most restaurants wanted you to use that. Also dining plan hard needs a virtual way for patron to check what is left on cards keeping up with multiple recipiets for multiple cards is difficult. Needs a transportation system from back of park to front like Disneyland train so if your at back of park and exhausted or kids exhausted can ride to front of park to exit. Leaky cauldron,three broomstick, margaritville gave best service even with Universal dining was treated w respect and kindness. Rides w virtual lines impossible to get passes for never got one for Jimmy fallon or revengeof mummy. Only got one pass in 14days Hagrid motorbike. Only able to ride Hagrid motorbike with hotel early admission.",Universal Studios Florida
Donald,3.0," January 3, 2021",COVID protocols,"Had a 1 day visit during Christmas week. Be PREPARED for multiple checkpoints and poor directions/signage (which is bad both outside the park and inside as well). Few signs to help find your way around and what few they do have the font is small and hard to spot. After allowing multiple people to PAY for parking these same people were TURNED AWAY at the park entrance if they didn’t have a DATED ticket for the day they visited the park because the parks were at capacity. We were fortunate enough to have a dated ticket and allowed admission, but I felt badly for those people who had already parked and made the long trek to the gate only to be turned away. Was some of it OVERSIGHT and POOR PLANNING by the visitors...YES, but Universal personnel could have done a much better job of screening and informing at the entrance to parking. I don’t know if these people were given a refund.",Universal Studios Florida
mae,5.0," January 2, 2021",watch the shows,Bourne show is the most fascinating to me. I enjoyed the amazing work they did for the show. The stunt and special effects blow my mind.,Universal Studios Florida
Msldyc23,4.0," January 2, 2021",Great Trip,This place so awesome. I recommend getting the flash pass b/c the lines and wait time will be forever. We were able to ride several rides w/ the pass for Both parks and it was great but get the App for all rides wait times. All people wore mask and were 6 feet apart when in line so we felt safe during pandemic. We took advantage of the after hours Harry Potter Tour and it was well worth it to go on a Private tour of the park. The place is clean and people respected the Mask policy.,Universal Studios Florida
Victoria,2.0," January 2, 2021",Disappointing,"Staff is very rude and not very ""disney like"". One employee pushed my finger away as I was trying to show her something and another was telling people sarcastically to ""use your ears"" when she was giving instructions. There are only 2 good rides and the tickets are sold as a package, come to find out we can only get into one park (universal or adventure island). Wouldn't recommend this park.",Universal Studios Florida
Brad L,2.0," January 1, 2021",Universal needs to manage its parks' capacity and social distancing better!,"Super over crowded! I was there on 12/29/20 along with thousands of other people. To improve my and your experience, Universal Studios should more strictly limit ticket availability when we buy our tickets online rather than limiting attraction capacity once you are in the park. I had one day to go to Universal so had I known it would be nearly impossible for me to get into any of the major attractions with less than a 2.5-3.0 hour wait in line, I wouldn't have bought a ticket. I was so frustrated by noon, that I found the Guest Services office and waited in line for 1.5 hours to request a refund, which Universal did grant, and allowed me to stay in the park the rest of the day. Universal Studios has a lot to offer, but it needs to manage its capacity better and enforce social distancing, like Disney does so well, to reduce COVID-19 transmission.",Universal Studios Florida
andvium,4.0," January 1, 2021","Great park, very busy last week of year","Beautiful and clean park, it's just very very busy when you're there the last week of the year. Long lines for rides, foods and restrooms. Wouldn't come back at this time of year again.",Universal Studios Florida
Bridget N,4.0," January 1, 2021",Must have Express Pass,"The only way to do Universal is with the Express Pass! It hit capacity every day of our trip by 9am. Some rides, we waited 10 minutes, some we waited 30 minutes. THE MOST difficult ride to get on is Hagrid’s Motorbike Adventure. This ride doesn’t take Express Pass. We tried the Virtual Line and were never successful until after 7pm! One day, guest services helped put us on the ride because it was our last day. We made dinner reservations 24 hours in advance. We felt that we did not need a dining plan. We did the breakfast at The Leaky Cauldron and food was decent. There is minimal service there due to Covid. During our trip, we also went to Epcot one day (we had never been), and Universal has managed the whole Covid thing WAY better than Disney. Lines were long there 90-120 minutes waiting time for rides and NO fast passes!",Universal Studios Florida
Gina,1.0," January 1, 2021",Horrible experience!,"Don’t go right now. We visited 12/31/20 with the hopes they were following COVID protocols similar to Disney. They were not! Wall-to-wall people! No ability to social distance at all. The ride ques were ok, but the park was more crowded than I’ve ever experienced it before. There were rides we were never even able to get on because some of the lines were up to 3 hours or closed because they “reached capacity.” If I could somehow get my money back I totally would. What a waste! We should’ve spent an extra day at Disney instead. Disney is doing things well in the parks!",Universal Studios Florida
Keith H,5.0," December 31, 2020",Lots of fun for the whole family!,Spent a few days here with my 15 year old twins. The only complaint they had was sore feet from going all day long. Theres no shortage of things to do here. Tip: Stay on the resort property and get express passes. Makes life a lot easier. Enjoy,Universal Studios Florida
Daria S,1.0," December 30, 2020",COVID health hazard - not worth the money or risk!!!!,"My family interrupted our Disney vacation to spend the day at Universal Islands of Adventure. First of all, the ticket prices were exorbitant and after spending the day there, totally not worth the price of admission. Arriving around 8:20, parks were already “at capacity”. Upon admission to the park I’m not sure what their capacity is because it seemed much more than 30-35%. People were shoulder to shoulder. Little to no social distancing. People not wearing masks properly. Many people in lines and walking around with masks down on chins, eating and drinking food while in lines and walking around. Staff not doing anything to correct violations. All virtual queues were filled throughout the day. The only positive was that queues moved faster than the wait times listed but still waited a minimum of one hour or more for each ride. My family and I felt so incredibly uncomfortable the entire day and didn’t leave because we spent over $500 for one day tickets. I am so regretful that I didn’t read reviews prior to going and pray my family doesn’t get COVID after this experience. The two prior days we spent at Disney and it was a polar opposite experience. Disney clearly values its patrons’ health, safety and overall customer experience so much more than Universal. Bottom line, I don’t recommend going to Universal if you value your health and wallet!!!!! I would give zero stars if I could. Universal executives- maybe you should spend a day at Disney to get a lesson how things should be run!!!!! You should be ashamed of stealing people’s money for the experience you’re delivering.",Universal Studios Florida
julie g,1.0," December 30, 2020",Has anyone here researched the CDC guidelines?,"In the hopes that Universal was heeding advice from the CDC much like Disney properties were, we visited Universal after Christmas. The parks were both filled fuller than I’ve ever seen them filled and social distancing was a joke. It just wasn’t even possible to socially distance in the thoroughfares. The “virtual line” system was a failure as spots were released four times a day and at those times each day, the app platform was frequently overloaded and non functional. The order ahead option for food was also a joke- great that you get to order ahead on an app- but it fails when universal execs don’t staff food centers to handle those app orders- wait times were crazy and staff were obviously overworked. The whole experience was awful- but hey- at least universal is making bank during covid",Universal Studios Florida
George,3.0," December 30, 2020",Rides open. Food good. Service and management needs improvement. Try elsewhere.,"The good. Almost all rides and shows were open and operational. The food at the table service restaurants in the parks is EXCELLENT. Holiday hours kept the parks open till 10pm. They did extend one of our tickets to a later date due to park capacity.  The bad. Universal Studios does not have an advanced reservation system for park entry. This is odd considering the fact that many smaller amusement parks do have this. Basically, this results in a mad rush in the morning in attempt to gain entry to the park before it reaches capacity. We went for four days. The park opened at 8AM. One day we arrived at 10AM and were denied entry due to park capacity. This left us with nothing to do on one day of our vacation. Although they did give us a replacement ticket for a later date, the process for obtaining it was cumbersome. First, I attempted to call guest services where I waited on hold for 40 minutes with no one answering, then we waited in line at guest services for an hour before a representative saw us and give us the ticket. When we were given the replacement ticket, no one could print out a confirmation of this for my records. We were told it’s “stored in their system” and that I could call their 1-800 number to get a confirmation emailed to me. When I called the number, the first agent gave me inaccurate info and I had to call back. After being on the phone for half an hour on the second call, I was finally able to get someone to generate an email and send it to me. Regarding covid… We aren’t particularly scared of covid, but if you are, you should know that the park was packed. Lines for rides were regularly 2+ hr wait. Although they did have markers in the lines for social distancing, it was rare to be six feet away from other guests. In fact, we were often shoulder to shoulder with other guests whether we wanted to be or not. The line for food was an hour or more at the majority of dining locations during much of the day. Probably my biggest concern was around the behavior of some staff members. They require you to use hand sanitizer at every ride. At one ride, a staff member accused me of not taking it, then proceeded to get in an argument with me and call me a liar in front of an entire line of guests. Overall, I would probably try a different park chain next time.",Universal Studios Florida
Pam S,1.0," December 30, 2020",Disappointed,"It’s a racket. Pay your parking pass and then be told they are at capacity and don’t refund your money. They sure are doing more than capacity. Very disappointed in the way they are doing business. Ridiculous!,!!",Universal Studios Florida
drAnandbherwani,5.0," December 30, 2020",Best ever STAFF MEMBER - KRISTEN,This pretty lady is the best ever STAFF from guest services. Very helpful and very kind. She would do everything to help you when facing an issue or problem. Her performance is ABOVE & BEYOND anyone I met here. She helped me resolve an issue no one else could. Thanks Kristen.. All the best,Universal Studios Florida
Maria D,1.0," December 30, 2020",Terrible on multiple levels,"My family and I spent 8 long, miserable hours there yesterday, and I see it as a public service responsibility to share our experience. This park over books, which results in multiple rides closing their lines at a time due to having reached ‘capacity.’ As a result they suggest people go on their app and monitor wait times, which do nothing to let you know when the lines will re-open. When we asked for a solution to that problem, they suggested we reserve a time to return through the ‘virtual’ feature on their app. When we tried to do that the app told us that all of the virtual spots gad been filled. When we asked how to fix that issue, they told us that virtual spots open every 2 hours, on the exact hour. So at 2 pm when the app started to take our reservation, it locked us out midway (as we were literally typing our name), saying the spot had just been taken by someone else. When we returned to the minion line to explain what happened and that we have been trying to get on this line for over 2 hours, being recognized by the ticket woman, they still said no, the supervisor (blond hair in a ponytail, blue eyes) said he would not make an exception. It did not help that we had arrived at 8:30 in the morning to purchase express passes, which by then had sold out. Adding to this, the pizza was raw, there was little social distancing monitored except in some lines, and they gave you a pea-sized squirt of sanitizer before every ride (good luck tracking down a full dispenser after). If you don’t have a problem walking a few miles glued to your phone, hoping you will get a virtual reservation after all of the best rides (Harry Potter escape from Gringotts, Minions, Mummy, and Jimmy Fallon Race through NY) close their lines, and if once you get on a line you don’t mind waiting over 2 hours, then Universal Studios may be a good match for you. For us however, the bottom line is that we rode 2 rides in 8 hours. This was a surprise Christmas gift for our kids, we had posted our anticipation all over Facebook on Christmas morning, and we left in tears with my husband having to carry our 9 year old on his shoulders she was exhausted as we all were by walking mikes to catch a ride without avail. By the end of it, Andrea at Guest Services acted as though she were doing me a favor by giving us a refund. I told her We deserved the refund *and* free express passes for this heap of nonsenses. This was the centerpiece of a $6K vacation for us, ending in apologies to our kids and more tears. Don’t go here. It’s pouring money in a drain and risking your and your family’s health and safety due to rampant COVID noncompliance.",Universal Studios Florida
fivekidsohmy1,5.0," December 30, 2020",Safe and wonderful trip!,"We came the week before Christmas and had the best time! We felt very safe with tons of sanitizer stations, temperature checks, employees there specifically to monitor mask compliance, and employees specifically there to squirt hand sanitizer onto your hands before entering a ride. There were 6 foot markers all over the park. We stayed at the Hard Rock Hotel, so we had Express Pass, which was AWESOME! We never waited more than 10 minutes for any ride except for Hagrid's. Diagon Alley is really quiet if you go the last 2 hours before closing. We appreciated that Universal still had so much to offer while Disney has cancelled so much of their entertainment (which is why we cancelled out Disney trip). The Christmas decorations were gorgeous and I just can't say enough how much we enjoyed our time at the parks. We were sad that the Grinchmas show was cancelled as well as the castle light show, but understand how crowded those areas are. We loved the Cinematic Spectacular though!",Universal Studios Florida
KNMiller,3.0," December 29, 2020",Universal... PROS and CONS,"Disclaimer: I am a die hard Disney fan. However, no land in Disney holds a candle to Diagon Alley. The detailing, immersive nature and even the entrance being designed to take you “through a wall” are second to none. So- here we are.  This rating is purely based on my experience during the pandemic. Here are the PROS, the CONS and TIPS and what to expect.  PROS: As mentioned- Diagon Alley is unparalleled. It’s just fantastic. Buy an interactive wand, it’s worth it. King’s Cross Station- again, platform 9 3/4 is just great. Get a park to park ticket if you and to take the train, and take it from both directions. Worth it.  CONS: As much as I love Diagon Alley (and I do, I REALLY do), the rest of the park is, well... MEH. Don’t get me wrong, there are a few must do’s- Bourne Show is incredible, and Minion Mayhem is great- but nothing really holds a candle to HP land... and EVERYONE knows it. If there are a hundred people in the park, 99 of them will be in Diagon Alley. Prepare for this. If it is a crowded day, DA will be absolutely packed and if you can’t see the details, you honestly miss it. Don’t just flock to Gringott’s (though this queue and ride is great). This brings me to...  WHAT TO EXPECT: COVID precautions in some areas are apparent and in other areas not. First, the positive- ride line spacing is great. Very spaced and people generally followed. Mask wearing is enforced. Sanitizer is plentiful and ride cars are spaced. However, big negative- the park advertises 35% capacity. No way. Not even close. Every ride was over 1 hour wait. Most over 2 hours. Virtual queues were worse. I’ve been to Disney on days crowds were 9 or 10. This was more crowded. I felt less exposed in a ride queue than walking on the street. Universal DOES not have reserve spots right now. This means if you buy a ticket, and show up and the park is at capacity, you cannot get in. And if you do get in, and capacity is maxed, you will wait at least an hour for EACH ride. Note- this could be because of our travel dates, yes, BUT...  TIPS: If you choose to travel now, know that Universal does not reserve tickets. You might experience low crowds OR you might be denied. If you choose to go, stay on site if possible. You not only get priority entry, you get an hour before opening- this is crucial. Use it. We arrived at the gate by 630, and inside by 7. From there, we were able to experience DA without massive crowds, and more importantly, do other things and leave before the heaviest crowds. We did not experience massive crowding or lack of distancing, but again, we went early, followed the floor markers and did just a few things per day. And left before crowding occurred.",Universal Studios Florida
Lisa N,1.0," December 29, 2020",Disappointed,"Be very careful when purchasing multiple day tickets for Universal. They are overselling during Covid. Thousands of people being turned away at 8:30 a.m. because the parks were ""at capacity"". We had their buy 2 get 3 free tickets and could not get in. They need to have reservations like Disney. Paid $26 for parking and so far haven't recovered it. Very disappointed. Not the way to run a business.",Universal Studios Florida
Ronisha B,1.0," December 29, 2020",Universal scheming guests out of money.,"Do not buy tickets. Social distancing and allowing less people in the park is a lie. Universal is selling more tickets than the park has capacity for. The amount of people in the park is ridiculous and aside from mask, the park is not doing anything to keep guest safe. I attempted to go 12/29. Every adult ride had a 2-9 hour wait, while those without a virtual line were at capacity the entire day.  The virtual line is a joke. I attempted to sign up for several rides using this method. However every time I attempted to sign up. I was told the time slot was no longer available. The virtual line only allow you to attempt to check in at 11am. 2 and 3pm. All rides were “at capacity” the entire day.  Universal is scheming people out of money. Knowing the person will be unable to get into the park or unable to ride any rides, due to the extreme wait times.  I have waited 2+ hour for a ride before, but I did not have to wait an extended amount of time for every single ride. I had a wonderful time my first two times in the park in 2018 & 2019, but after this. I do not think I will be returning",Universal Studios Florida
Miranda B,1.0," December 29, 2020",Awful way to spend a vacation.,"Worst part of our vacation. We returned as part of our family Christmas vacation hoping to enjoy the Harry Potter exhibit. Everything was packed. No places to eat without a two hour wait. Prices are outrageous, staff inept, no one was controlling crowds so you didn’t know what you were in line for or even if you were in a line. Universal is not equipped to handle this kind of capacity, obviously. Compared to Disney World, which has this crowd control thing down to a science. Wish we would have used our Universal money for another day at DW. I doubt we will return. BTW, as of this writing, we’ve been in line at a SANDWICH SHOP for one and a half hours and still don’t have food. Stat away! You’ll thank me later.",Universal Studios Florida
Michael R,1.0," December 29, 2020",Capacity rules ruin everything,The park reached capacity at 9am and they won't allow me to get a refund. On top of that our online tickets had a system error that caused us to wait in line for an additional 2 hours the day before. Needless to say I will not becoming back to universal......... EVER!!! I recommend everyone go to Disney because they have better customer service during the covid era.,Universal Studios Florida
parkgoer69,5.0," December 29, 2020",My Happy Place,"Both parks are absolutely fabulous but Studios has a special place in my heart. The shows are amazing. If you can, go to the Horror Makeup Show. It is not scary at all and is truly hilarious.",Universal Studios Florida
D9167CLamys,1.0," December 29, 2020",DO NOT GO,"Do not buy tickets to Universal, they are selling tickets to thousands of people who will never be able to get in the park! Do not waist your time or money! My boyfriend and I bought 2 day tickets a month ago. We flew down for our short vacation only to find out we could not get in the park due to capacity! So Universal Studios continues to sell tickets even though they know you can’t possibly get in the park! As I said, we purchased the tickets a month ago and chose the dates Dec 28 and 29 for the purchase. We waited in line for 2 hours at guest services to see what type of compensation we could receive. Guest services told us they were still selling tickets as of yesterday to people for Dec 28th. Our day we booked a month ago and couldn’t get in. And for all this they gave us nothing! Only a refund for the park tickets! What about our flights? What about our hotel? What about the time off work? I know they can’t reimburse for all of those but at least offer park tickets for our next trip to Florida? Nope. Absolutely nothing! I can’t express enough how disgusted I am with Universal.",Universal Studios Florida
Wananya C,1.0," December 29, 2020",Waste Money and time!! Awful experience,We got here since 8.20am after long walk and lines to get in we found the theme parks are at capacity since 9am. This is the 2nd day happened to us. We bought 2days tickets but we couldn't use any and we have to leave and go home. Poor customer service! They only let people in their resorts in first. We want our money back!!,Universal Studios Florida
Jessica T,1.0," December 29, 2020",Worst Theme Park Ever,"Worst park experience ever - info on website did not match info in the park - guest services failed to explain how assistance pass worked - luckily a really nice ride operator explained it - can only ride rides with a fast pass but you can’t buy those or you have to spend almost as much as the ticket to get in. I check park notifications and COVID info to try to get a feel for how things would work - except neither one of those told you most of the rides only worked with virtual line which were never available - bought a dining pass but it didn’t work with mobile ordering so either had to stand in line for an hour or pay full price - there were park personnel standing everywhere with signs that said line starts here but nothing telling you what you were standing in line for - second day here the parks reached capacity before 9:30 am but they still keep letting people in - NO ONE WAS COMING FOR CITY WALK. - they were coming for the park but sure let’s let 100s of people in - this park has no idea how to work lines, their assistance pass system is horrifying, their surge pricing for fast passes is despicable - as they say - ONE STAR - DO NOT RECOMMEND.",Universal Studios Florida
Armando Flores,1.0," December 29, 2020","Waste of time, excesive lines","🤮🤮🤢It’s infested of people even with COVID, we came at 7:00am and its already everything at maxed capacity and you cannot enter any game, its a waste of your money and time, do not come, they should really give priority to tourists, they charge $250 for one park a day and residents can come any time.",Universal Studios Florida
WizeGuyFromDaChi,4.0," December 28, 2020",Some Fast and Furious Rides,"Went for holidays and holiday parade etc. Not the same holiday feel as other parks this time of year.  Can probably do both parks somewhat easily with either fast pass or single rider. However, would recommend save money and use single rider rather than fast pass. Save the money. Single rider just as efficient.  I went around holidays and wait times and crowds were not bad at all. Didn't find anywhere appetizing for a meal at this park. Missed a water fountain show of some sort.  There are some fun rides , really cool but after awhile start to seem a little bit all the same after a while but great for first timers. First timers should love it!  Best Diagon Alley (not a ride) but don't miss ice cream shop there, though line is long. Escape from Gringots Hollywood Rip Rockit - Roller coaster choose own music Transformers Simpsons fun if never done Jimmy Fallon ride is a little different and fun Minions Shrek Fast and Furious is fun if never done before  Disappointing ET Men In Black Revenge of Mummy over too fast Annoying to always put bags/purses in lockers",Universal Studios Florida
Luis S,1.0," December 28, 2020",Stay away,"Went to Universal Studios and was disappointed. First the place was crowded, the line to get your temperature checked was extremely long. There was no safe distancing, no sanitizing stations and the mask issue was not enforced .  Walked out and demanded a refund. Stay away I& you care about your health.",Universal Studios Florida
OpenYour W,2.0," December 28, 2020",Good but too many people,Harry Potter pavilion is over crowded and nobody from the administration seems to take care about it. There is no way to keep the distance because nobody controls the amount of people who are coming into the Harry Potter part of the park. If you want to get infected go there,Universal Studios Florida
jrankw,1.0," December 27, 2020",Horrible treatment or customers,"I’ve been to Universal many, many times. This was my first Covid visit and as requested we all tried to maintain social distancing guidelines etc. Whilst ordering some ice cream at Harry Potter World I asked another guest to please maintain their distance and while ordering the employee rudely asked we order and “move, move”. When I asked to not yell and give me time to order she was abruptly rude and explosive. My response was simple: “this doesn’t happen at Disney”. The employee was not representative of an experience one pays good money for. You’d think the park would be extra appreciative of guests visiting during these Covid times but maybe it’s just wishful thinking on my part. Thumbs down for Universal Studios Orlando this time.",Universal Studios Florida
Naomi M,2.0," December 22, 2020",Social Distanced Ride Lines...Free For All in Common Areas,"If you are a huge Harry Potter fan, those parts of the park you would highly appreciate. I would give it a 3/5 for that specifically.  However....be prepared to wait a minimum of an hour for every single ride. Went in at 9, was able to ride two rides before lunch time. Social distancing was highly enforced when waiting in line. When you exit the ride, the main common areas are out of control. You’re literally running into people because it’s so crowded. If you’re worried about COVID, you definitely don’t want to come here. Everyone has there mask on, and that’s about it.  We were willing to pay for a fast pass at its advertised base rate, but they increase the rate/day based on the demand. $190+ for a one day fast pass!?! No thanks! Virtual Lines on the app are a joke. Either it won’t let you pick a time at all or you pick a time, the app takes forever to load, and then it says the time you just clicked on isn’t available anymore. (My phone is a new, updated iPhone, so I know it’s in fine working condition)  Many of the rides are some variation of sitting in a seat and watching the action in 3D. At least Disney has more interactive, real rides; not majority screen based with 3D glasses.  We’re going to try to go back at night to see if that helps ride times go down. If not, we’ll happily look at other things to do in Orlando and spend our money somewhere else.",Universal Studios Florida
Camilla S,5.0," December 22, 2020",Had 4grandkids birthdays,My family went to Universal Orlando Park for the Grandkids birthday we had a wonderful time. I was very please how they kept us safe. While waiting in line we saw the employee do very good cleaning,Universal Studios Florida
Eric R,1.0," December 22, 2020",So bad we might not use the other 2 days that we paid for,"Right when you show up at opening you are greeted with at a minimum 50 minute lines for everything, so you ride 2 attractions by noon and then the rest of the lines are 2 or 3 hours at this point. Virtual lines??? Ha, no way of getting on those, even though we tried all day. And then other attractions are at full capacity. So we left and got lunch outside of universal, because if you eat there, its another hour wait. I know what you're thinking, we should have bought the express pass. We were going to but they jacked those prices up to $200 per person. We paid over $100 for a regular ticket, but we got to pay 3 tines that to get on the rides? Social distancing, forget about it. Shoulder to shoulder as you walk through the park. The only positive thing i can say is that the few attractions we were able to get on were fun, but not worth the time and money spent. They let in way to many people so that they can make their millions. Too bad, I was excited to go, but now we are trying to figure out what to do the rest of our trip.",Universal Studios Florida
Jennifer,1.0," December 22, 2020",WASTE OF MONEY,Absolute waste of 700 dollers. Took 3 hours to get through one ride. Unless you can afford another 200 a piece for express plan on spending your entire time sitting on a sidewalk waiting to get on a ride. Staff does not care. Did one ride which took half the day and left. It is basically a glorified shopping mall that you really cant afford to shop in. Don't waste your time. Seven hundred for 4 people and did ONE RIDE.,Universal Studios Florida
