reviewer,rating,written_date,title,review_text,branch
Graham L,5.0,"January 16, 2019",Great fun day out,We've been to Universal Studios a few times now. The rides and attractions cater to the whole family. We used express tickets and found them extremely useful. Favourite ride was the Mummy but Transformers was too jolty.,Universal Studios Singapore
Ms.Placibe,5.0,"January 16, 2019",FUNtastic!!,"I recommended to buy tickets online,to avoid queues. Much more convenient (and being a member of RWSInvites is also a plus since you get to have wifi connection and discounts,just a suggestion since its not a free membership)  I fell inlove with this place for the sole reason ,that when we went it’s not as crowded like the one here in JP. 15-30 mins wait for almost every attraction is heaven! Those who loves to go to Disney or Universal would understand what i’m trying to say. You don’t need to actually pay extra ,since the waiting time won’t take hours.  Maybe we’re really lucky, we get to ride every attraction i had in mind by mid-afternoon because i was comparing it to those attractions that we have here.  It was really lovely,we will definitely go back in the future",Universal Studios Singapore
Muhammad Fadhly J,5.0,"January 16, 2019",A must Visit place,Always have a great time when in USS. Lots of great rides for both adults and kids.  Foods area available throughout the park thru their various themed restaurants.,Universal Studios Singapore
Stuart S,4.0,"January 16, 2019",Just as expected,"Spotlessly clean, well set out, but overpriced food and merchandise. There’s probably no need to pay extra for an express pass unless you’re going at really busy peak times. The longest we had to wait for a ride was about 45 minutes. You will get wet on the Jurassic Park ride, but for $5 you can hire a poncho. Why they don’t just give these out as you board the ride is beyond me, and smacks of further money gouging. If you do get soaked, there are drying cabinets at the end of the ride, but they slug you $5 for that as well. All in all an enjoyable day, the rides are ok but not many for adrenaline junkies. Really enjoyed the Shrek 4D and the Transformers ride. The roller coaster could cause you to lose your lunch so plan your timing on riding this. Worth a visit but a day is more than enough.",Universal Studios Singapore
Liam A,5.0,"January 16, 2019",Another world,It was like you are in another world with full of luxury. We spent two full days there but it was not enough. I fall in love with this Universal studio and we will surely be back sooner rather later.,Universal Studios Singapore
Budiman R,5.0,"January 16, 2019",Universal studio,Universal studio is the best place u must visit if u go to singapore. U must pay the enterance fee to enter this area.,Universal Studios Singapore
nerissaestolano,4.0,"January 16, 2019",Enjoyable,"There was long line in almost every attraction but im glad we visited this place. We want our children to have memorable trips with us, their dad and mom.",Universal Studios Singapore
Kraj,4.0,"January 16, 2019","FUN,FUN,FUN",If you love fun and thrill surely this is the place that you should visit. I love the water world performance and the transformer. This place is good for family with kids. Get the express pass and enjoy all the rides there. Cut the queue and enjoy your there.,Universal Studios Singapore
Rebecca W,5.0,"January 16, 2019",Smaller than other Universal studios but still excellent and tonnes of fun.,"If you're staying in RW sentosa i.e. next to universal studios on the island - its well worth buying the 6 month season pass with universal express which allows 1 entry per day. It ends up costing just over 2 days admission with unlimited express, and while you don't get unlimited express entry (just once per visit) it means that you can just keep going for half days throughout your stay on Sentosa island and just ride each ride once (express) per entry! We purchased the season pass in advance and then on the first day we used the printed ticket to enter the park and then went to the membership office to convert the pass into a season pass which was a credit card sized card with our photo on it (photos taken in the membership office and our passports required for all tickets incl kids to do this!). Make sure you do this on the first visit as the printed ticket is a single-entry ticket!",Universal Studios Singapore
Shahrukh Chowdhury,5.0,"January 16, 2019",Very nice place.,"I liked the universal studios Singapore. The only irritating part there is the very long queue to get into the rides. You have to wait in the queue for more than an hour sometimes. However, if you get the VIP ticket, you can get the priority to enter. But still there is queue as quite a number of people buy VIP tickets. I loved the roller coaster, The Mummy and transformers. Foods are way too expensive. Water costs about SGD7 for 350ml/500ml (can't remember). The entry ticket price varies from one website to other. But if you purchase ticket directly from the counter there is expensive, compare to the internet price. Better you purchase ticket online as some of the offers include transports.  If you want to try all the rides, it will take your whole day. There is no point going to universal studios at 8am. It opens at 10am. You can start at 9am after taking a nice breakfast. You can take photos outside and then wait in the queue to enter. Do not carry any food items with you as they through all food items. They check your backpacks at the entrance. But you can carry water bottle. And you must carry water bottle otherwise you have to spend quite a lot money on water.  Before going to queue for any roller coaster, make sure you get a locker. Otherwise you have to come all the way out to put your stuffs in the locker and be the queue all over again. The locker is free for 1st one hour I guess, then it's chargeable. So if you are travelling more than one person, take one locker and keep all your belongings and then after an hour or one ride get another locker with another person thumb print.  I hope the tips will help you to travel well.",Universal Studios Singapore
Anne B,3.0,"January 16, 2019",Very average,Went with my 12 year old son. He loved the 3 large roller coasters. Not much else to do in way of rides for older kids. No drops or rides like dream works in Australia to excite him! He did enjoy the climbing wall. Lines were long 2 hour wait for Jurassic Park rapids so didn’t bother. Canopy flyer also long and broke down.  If you don’t have long in Singapore don’t bother too many other great things to do . Expensive for so few rides they have also very hot. We wished we had done the water park instead. We had just been to Waterbom in Bali and enjoyed this way more than universal studios.,Universal Studios Singapore
NIHAR J,5.0,"January 16, 2019",Wonderful experience,"I went on 24th Dec 2018, it was too much crowded cause of Christmas. For every ride there was 1 hour long queue. We have enjoyed a lot but tired of long queue.All rides are good. In Christmas timings are 10 am. to 10 pm.",Universal Studios Singapore
Pooja S,4.0,"January 15, 2019",It was fun with the kids.,We went to Universal on 1st Jan 2019. It was good fun . The gift stores also had nice buys . My son enjoyed most rides . I wish we had seen more characters e.g. Shrek n all,Universal Studios Singapore
Mia,5.0,"January 15, 2019",Excellent day experience,"Universal Studios Singapore is excellent value for its admission price. The queues for rides differed in time based on the popularity of the ride and time of the day; e.g.: the Battlestar Galactica 'Human' ride took over 1.5 hours in the afternoon, whereas the Mummy ride was only 10 minutes near 6pm.  The main issue with the park is one expected of every park; food and drinks are overpriced (but not when considering prices in other theme parks).  I recommend using a pin when accessing a locker as fingerprints are removed from the system once your session expires; we needed to ask for it to be opened by a worker but they were excellent in their service (as most employees were).  If you were to go in a busy season, I recommend paying the extra money for an express pass to make the most of your day and access more rides (especially if you have children or large groups).",Universal Studios Singapore
obistevekenobi,4.0,"January 15, 2019",Great little theme park,"Brought our 6, 4 and 1 year old's here for their first visit to a theme park (I've previously been to the studios in LA and Orlando). It's a great size for their age - not too big and not too small!  Some feedback; + the food isn't as overpriced as Disney + wait times change a lot and it's easy to nip back to a ride + parts are covered to help with the rain  - the picture opportunities stopping mid queue upsets the little ones - it's not easy to cool the kids down - the fans in the queues don't have mist  ~ If they're under 1m in height they may have issues on some rides",Universal Studios Singapore
"Theo Botha-chef,restauranteur,hotelier",4.0,"January 15, 2019",Nice...one in Florida is much better,"Nice day to spend with the family.make sure you go on winter as it’s very hot and standing in line is a sunburn to happen.  Got some great rides and the kids enjoyed it.they loved Madagascar!  Some of the rides we could Not use as the kids were to short !So make sure you go when the are a good age.  Food and beverages are very expensive.We payed 50 Singaporean dollar for a pepperoni pizza 🍕.🤣  If you going for the whole day get the express tickets .its worth the extra money,don’t need to wait on the long lines for all the rides.(and sun)  Good day out with the family !",Universal Studios Singapore
Duaa Bushnaq,5.0,"January 15, 2019",Don’t miss it,One of the best in the world I loved everything the games the movie the vibes itself is amazing You have to visit it you will have to much fun for all age types,Universal Studios Singapore
meandmyhandwriting,5.0,"January 15, 2019",Awesome!,"We visited last September 24,2018 Monday.We are 4 adults and 2 kids 2,9 The Steven Spielberg, Lights, Camera, Action “The Spiderman” was my favorite for the real in action! The ride 3d ride Transformer was fantastic! The Jurassic world ride was good! The place was clean,although we were run out of time (closing time was 6 pm) the food (pizza and chicken) was delicious although expensive. 5 star for entertainment! We will come back again! Thank you and God bless!",Universal Studios Singapore
traveller14sg,4.0,"January 15, 2019",Fun Day!,"Queue super long and have to wait about 1.5 hour for those famous rides (Transformer, Mummy, and 2 big roller coasters), we had fun though.",Universal Studios Singapore
salazareden,5.0,"January 15, 2019",Astonishing Universal Studio!,"Transportation from your hotel or from what area you came to Universal Studio Singapore is accessible both for children and senior citizen. Even before reaching the inside of Universal Studio, there are plenty of stores nearby which will satisfy both your hunger for food and shopping. Comfort room is also easily accessible.",Universal Studios Singapore
ClaireBear,5.0,"January 15, 2019",fun!,"a place for both kids and adults. Seemed smaller but with all the rides and attractions within reach, it’s an ideal place to visit and have an awesome time! A must when visiting Singapore for the 1st time and I wouldn’t mind going again.",Universal Studios Singapore
loukresha,4.0,"January 15, 2019",Fun,Me and my family went here and it was a lot of fun. Though the queue for the rides is quiet long (unless you purchase the express which can cost you double the ticket price) it's all worth it. Maybe you can avoid going on a busy day for you to explore and much enjoy the place.,Universal Studios Singapore
Ravneet249,5.0,"January 15, 2019",Must visit,"If you are travelling with family than this is a must visit for fun day full of rides, shows and much more. There are multiple food outlets serving amazing fast food. Go for all photo package where you get all soft copies of the pics along with one hard copy. There are so multiple show so check timings and plan accordingly. Some rides get suspended last minute too which is quite annoying but than that’s for our safety only. There are some scary roller coasters too. The toddlers will love Madagascar, Star Wars and Jurassic park.  Tip: wear comfortable shoes and clothes because there is loads of walking. Don’t forget to pick some cute souvenirs for your loved ones.",Universal Studios Singapore
gary H,3.0,"January 15, 2019",Not orlando,"Very disappointing expensive, very limited , not as good as Orlando didn't go on any fixes queues too long",Universal Studios Singapore
Rupali A,5.0,"January 15, 2019",Lovely place for kids,A must visit in singapore. Rides for all age groups. Best ride was transformers. Although it is tiring to go from one rode to another and stand in long queues for waiting at the rides,Universal Studios Singapore
Dalbir_S_Virdi,5.0,"January 15, 2019",Memorable time at the Park,"Though I have been to Universal Studio in the past at Orlando (USA), they always have something or the other new to offer. My recommendation would be ""Shrey"" and ""Transformer"". Apart from the Roller Coaster rides, we managed to visit most of the studios and enjoyed the shows. A day's visit is not enough. you need at least 2-3 visits to do full justice to the park.",Universal Studios Singapore
Suzi,5.0,"January 15, 2019",Fast Pass OR go early,"We went to Universal Studios with our children (13,12,9) early and purchased fast passes. We lined up at 9.30 am and were amongst the first to enter. We went straight to the popular thrill rides and did all of these except Lost World ride by 10.30am. Lost World opened later and we queued in fast pass line for 25 mins. If you didn’t want to re-ride the big thrill rides and were planning to arrive and line up early, then a fast pass would not be necessary. We went back on the popular rides again but partly just to get the value out of our fast passes. It is smaller than LA Universal Studios and not as many shows/tours. A few hours with the fast pass was plenty of time there.",Universal Studios Singapore
Dan B,5.0,"January 15, 2019",Universal Studios,"Fantastic park, we were with my 10 year old son and he was able to ride on all the rides. Food and drink offerings were very reasonable compared to experiences at other theme parks. I would recommend the express pass as the queues can get quite long, we didn't and regretted it.",Universal Studios Singapore
ptd16,3.0,"January 14, 2019",Lots of queuing and not much doing,"Prepare to spend the whole day here. A LOT of walking so bring loads of sunscreen. The rides are okay, but the queues can be very long (over an hour for some of the rides). The estimated waiting times are also optimistic, expect to wait up to 50% longer than what it says on the displays. The food is mediocre, I don't know if you can bring your own food in though (they did check bags on entry but I don't now what for). Overall the kids liked it, just not as much as I expected.",Universal Studios Singapore
Clodruss,3.0,"January 14, 2019",Try to go on a weekday,"Avoid the weekend as it can get quite full. go early to avoid the heat and the crowds. buy your tickets online and show them on your smartphone. get a stamp and eat outside the park, more choices and less price. although all of Sentosa is very expensive. for teens there are limited rides, maybe 5 and they are mostly roller-coasters. we have gone once but most likely not a second time. as the rides are limited the older the kids are. there is only so many times you can ride a roller-coaster without getting sick...",Universal Studios Singapore
Doroted,3.0,"January 14, 2019",Just fun,"Have been once would not return . It s nothing else than a luna park . The rides are limited , the food as usual in this kind of place is junk. I’d recommend the no queue ticket but still not to the standard of the California studios",Universal Studios Singapore
arleen b,5.0,"January 14, 2019",EXCELLENT FAMILY EXPERIENCE,"It's a must visit place for individuals, couples, and family members. This place has a lot to offer to everyone. The entire studio is divided into themed segments such as sci-fi(my favourite due to the most amazing rides), egyptian era, dinosaur age etc.The live shows and parades are an added attraction. Must go for all.",Universal Studios Singapore
KiwiTraveller43,5.0,"January 13, 2019",Wonderful,This is a really good theme park. Two tips: get the express ticket to go to the front of the queue. Otherwise you could queue for an hour in the heat for some rides. Also the grill in the New York area does surprisingly good food for a theme park,Universal Studios Singapore
Neo,5.0,"January 13, 2019",Great Fun,It was great fun to start 1st of Jan 2019. Lots of rides and places to see. We spent whole day there yet could not get enough with it. We enjoyed the most Transformers and Revenge of the Mummy rides. 4D Shrek experience was amazing. Water World show was splendid. Enjoyed the shopping in the end.,Universal Studios Singapore
Blokks,4.0,"January 13, 2019",Get there early!,Great fun for all. Recommend that you get there early to beat the crowds. We arrived as it opened and were able to get on both roller coasters within 30 minutes. Later in the day the wait time was 60 minutes. Gets very busy later in the day.,Universal Studios Singapore
Jay,4.0,"January 12, 2019",Great experience,"The mummy and tranformer make me crazy😂😂😂😂 The jurasic park you show me like real dinosaur, woooooow i like it,,,,,,, Thanks you singapore👍👍",Universal Studios Singapore
Wine dude,2.0,"January 12, 2019",If going with kids? I guess it’s okay,Like I said if you’re going with young children then sure it’s a place to go to but for adults I would say no not much to see extremely overpriced and I didn’t enjoy it at all. Just an extremely overpriced Disney World,Universal Studios Singapore
cath_Spore,5.0,"January 12, 2019",High adrenaline trip,"Kids (14 and 10) loved the park with all the rides such as transformers, revenge of mummy (pitch dark roller coasters) etc. Express pass is not cheap but is worthwhile to get most of your day. Trick is look for rides and shows like water work, in between the roller coaster rides to calm yourself down. Singapore is warm but water cooler is available at every toilet stop. Food and drinks are relatively more expensive than those available out of theme park (can of coke is $4) suggest to buy a bottle of mineral water in and refill along the way. If possible, bring a change of clothes and /or poncho ( for some rides and in case of rain)",Universal Studios Singapore
Cristina G,5.0,"January 12, 2019",Fun fun fun!,"A fun place as expected! Thankfully it was not so crowded during my visit as it was on a weekday. One should try all the rides especially the iconic Mummy, Rapids Adventure and Transformers; as well as watch all the shows especially Waterworld! The show was as not as great as the one in LA but still worth it!",Universal Studios Singapore
Steven Kjaer,3.0,"January 12, 2019",Fast Passes Saved the Day.,"The fast passes make an excursion here very expensive but, in my view, necessary if we were to avoid significantly long queues (especially in the first half of the day). It wasn't super busy when we were there but folks were waiting over an hour to ride popular attractions. I don't think this is acceptable with young children. For older kids (8+) there are only about 6 interesting/thrill rides.",Universal Studios Singapore
76yessyy,5.0,"January 12, 2019",Fun for kids and adults alike,They provide rides with good mix for small children and adrenaline chasing adults. Very enjoyable and hassle free to purchase the tickets (since we went on low season there weren't any long lines),Universal Studios Singapore
Tara L,5.0,"January 11, 2019",Good rides but gets crowded. Go early,"We did this on the last day of our Singapore holiday. By then I realised the locals all sleep in and you need to go early. We got to the gates at 9.30am ready to open at 10am. As soon as they opened the gates (actually a few mins before advertised 10am) we ran to the rollercoasters. The first 3 rides had zero queue. Jurassic world opened at 11am so we made sure we were first one of the canopy ride. By lunch time the wait times were 1 hour for all the good rides. If you go, you must begin at 10am sharp and rush through all the good rides first. Plan with the map where to go so you don't waste time. If you are going to start later and don't plan I don't think you will like it unless you really enjoy standing in lots of queues in the heat. We left at 12.30pm having done most rides we wanted.",Universal Studios Singapore
Naireman A,4.0,"January 11, 2019",Not As Nice.,"We had express passes which really weren’t needed given the fact that they didn’t have many rides to begin with. Which is why I only gave this 4 stars. Over all it’s a very nice entertaining walk, with shops, dancing and characters all over. My favorite ride was the transformers 3D ride it was so fun and entertaining! And the Sherk show is a MUST! You won’t be hungry while here because they have so many restaurants that are literally walking distance. Unfortunately, it rained while we were there, which brings me to my point that the staff there actually walked through the park to make sure everyone had a plastic full length rain coat, free of charge!",Universal Studios Singapore
soluna t,5.0,"January 11, 2019",feels young,we travel in singapore and universal studio is on our list..its really fun there and worth the wait in long line for the rides,Universal Studios Singapore
ZiyaadErnie,5.0,"January 11, 2019",Worth the money,Remember to enter using the cable way. Great views. Also remember to pay the extra money and take the express pass. Lines to activities can be long. A wonderful experience and lots to do. Make sure that you allocate a full day for universal studios.,Universal Studios Singapore
Kausar Wali,4.0,"January 11, 2019",Adventurous Tour,Universal Studio of Singapore is one of main attraction for tourists. I already visited Universal Studio of Los Angeles in USA so this one is very small place as compare to that but it is nice to visit and enjoy one full day. Visit is hectic and full of enjoyment specially for kids and families and thrill seekers. We enjoyed all the rides though waiting time for each ride is long. Most attractive is big rollercoaster and 4 D rides and movies. Because of Christmas and New Year gathering and fun is many more.,Universal Studios Singapore
Shaileshak,5.0,"January 11, 2019",A must for kids & adults,"We had a whole day spent at Universal from the opening till the closing time, still we were left wanting for more. We tried all the popular rides.. Transformer, Galactic rollercoaster, Mummy, Madagascar, Shrek 4D. One tip is to get skip the line tickets if u need to cover all the rides. We watched the closing time parade with Christmas celebrations & Santa.",Universal Studios Singapore
Cheryl P,5.0,"January 11, 2019",Action all day,Loved our visit to Universal Studios - line ups weren’t too bad & there was plenty of space - not as crowded as other fun parks we have been to before. Plenty of options & different types of shows/rides for all ages.,Universal Studios Singapore
janaavijit,4.0,"January 11, 2019",Nice Rides,This place is well planned and best for family visit. Avoid holidays as the waiting time soars. Have rides for everyone.,Universal Studios Singapore
KodoDrummer,5.0,"January 10, 2019","Enjoyable by people of all ages, but especially for kids 12 and under","We started by taking the tram tour. Universal Studios Singapore has lots of amazing rides (over 20 different rides) but long queues for many, real-looking sets for movies, shows, themed zones, lots of dining options, and much more. We especially enjoyed the Jurassic Park ride, Water World, and the Hollywood Parade. A very lively park with great ambiance. The park is clean and well-maintained. Staff are very friendly and helpful.",Universal Studios Singapore
Dunnersfireman64,5.0,"January 10, 2019",Great fun!,"We had a great fun day out at Universal Studios Singapore! We brought the express pass as we thought it was going to be really busy, park was not that busy but definately helped get around the rides quicker. You can only use the express pass once for each ride, was great as we were able to do our favourites twice.",Universal Studios Singapore
Mike W,3.0,"January 10, 2019",Good but expensive,"Universal studios make a nice day out but expensive for entry and refreshments when inside. The rides are quite good but in reality you would find more in a theme park. A big minus is the express ride system, I find it quite sad that they employ a 2 class ride event. You can be waiting ages for a certain ride while others who have admittedly paid more jump to the front. Not good in this day and age.",Universal Studios Singapore
Mohamed Eltantawi,5.0,"January 10, 2019",Amazing,"Very enjoyable place, full of breathtaking thrilling games and interesting movie based compartments, One very important tip: buy the golden ticket to skip very long queues in games, and don’t forget to buy souvenirs.",Universal Studios Singapore
benjyboy81,5.0,"January 10, 2019",Excellent experience,"As SIngaporeans, we had never visited the USS before so the trip on 10 Jan 2019 was something we were looking forward to. Bringing four kids (aged one half months to 6 years old) was challenging (given the Singapore heat) but overall the visit to USS was a very pleasant experience. Pros: - Very good toilet facilities. having lots of water coolers all over the park helped saved a ton of money as we did not have to buy the pricey soft drinks. - Going at a off peak period, it was generally enjoyable as the smaller rides were empty. This is very good for families with young kids, generally we did not have to wait more than 5-10 minutes (without express pass). - Park was stroller friendly and the generally small size of the park meant that we could revisit places we missed pretty easily. - Friendly staff and the ""child swop"" option allowed us to take turns to join our kids on certain rides without having to queue all over again.  Tips to enjoy the park - Bring a water tumbler. Given the hot Singapore weather, you will need to top up your bottle at least 4-5 times a day. Having a water tumbler saves money on buying pricey soft drinks. - The food in the USS premises is very expensive, just go out of the park to eat and you save at least $5-$6 per meal. It takes less than 15 minutes to reach the entrance from the farthest point of the park. If you are like us with a family of 6, you get to save at least $40-$50 just by walking a little more - Have a late breakfast or eat something substantial before you go into the park (assuming at 10am). That way you can have your lunch about 2-3pm in which you are able to avoid the sizeable lunch crowd. - If there are certain rides you want to take but couldn't because of the long queue, go during the water world show (at 1pm or 415pm) as that the period where many visitors are watching the show thus considerably shortening the queue at those rides.",Universal Studios Singapore
Georgia C,5.0,"January 10, 2019",Such a great time,"I love universal studios so was so excited to see they had one in Singapore (since i used to live there and it wasn't there when i was there). And i was not disappointed - the rides were great fun, the wait times weren't too bad and the prices were also fine. I thought the rides were really well done too - universal has a knack for making the themes really good. I'd suggest spending the extra $30 on express passes as it's not that much money and does significantly shorten wait times.",Universal Studios Singapore
Mehak Rafique,5.0,"January 10, 2019",X-mas 2018 with USS,"spent X-Mas 2018 at USS, and what a day it was! took the 4D Transformers ride, Jurrasic world's Rapid Adventure and flyer ride, the Human, and Cylon Roller Coasters, Puss in boots, shreck 4D animation, Enchanted airways, and the water world show was SUPERB! the team showed its hard work and excellence. lastly, the christmas parade and the christmas fireworks at 10pm were just breathtaking and beautiful to watch!",Universal Studios Singapore
rienyanasthasia,5.0,"January 9, 2019",Fun Place to spent time with bestfriend,I visited to this place on 09/09/2018 with my two sisters and two bestfriends. We bought the ticket online and really have great time despite there were many people because it's holiday but still love the great entertainment of this place. The long queue didn't kill the fun,Universal Studios Singapore
Sabrina,3.0,"January 9, 2019",Ok.,"We tried to avoid the peak times and went early on the morning on a working day. At the very beginning it was still possible to access the rides quickly. Later the day the wait was up to one and a half hours for the beat rides. That was also due to the fast track which does not cost too much, if I remember and allows you to skip to the front of the line. I get the point, but it was super annoying, especially due to the locker system. They want you to put backpacks into lockers. Depending on how busy the park is, the time varies (more time for free in the evening). You get like 45 min for free and if you’re not back in time, you have to pay for rent and it’s not too cheap. The problem is, I left my cash and cards in the locker and due to long lines took longer than 45 min. A nice gentlemen lend us a couple of dollars to get the stuff out and then we could pay back. Annoying.  To my surprise the food was reasonably priced, I have seen worse in amusement parks.  Some cool rides but not worth the wait. I guess that was my first and last visit.",Universal Studios Singapore
Dean S,5.0,"January 9, 2019",Fun all the way.,"We visited on 31/12/18 and although it was very crowded and the regular wait lines were long, up to 2 hours, we luckily has the express pass and never waited more than 10 minutes. If you're considering an Express Pass, and lack patience standing in lines like I do, then go ahead and get one. For the rides recommend the Transformers 3D ride as a 'must do' and for families - Shrek 4D. Despite the heavy rain in the afternoon the Battlestar Gallactica roller coaster kept running and although by the end of it I was soaking wet I was more than satisfied with the SCARE factor. This is not a cheap day out but it is one you will remember for a long time to come.",Universal Studios Singapore
Josie O,5.0,"January 9, 2019",Great time!,"We loved it! If you ever been to any other of the Universal parks, it's pretty much the same just a little smaller version. The rides & shows are awesome! It's a great fun time! 😁",Universal Studios Singapore
Herlotus,2.0,"January 8, 2019",My son's rating of USS - last on his list of places in Singapore,"We visited USS on 29 Dec 18.. The long queues at every show/ride was at least half an hour, hence unbearable under the heat and high humidity. It was quite a tortuous experience for me. Though my son was able to acclimatize quite quickly to SG weather, but he did find the queues unbearably long under the heat. He enjoyed the Water World Show and the Merry Go Round. He said that the roller coaster rides were too scary for a 9 year old. We were not able to go to every show/rides because we spent so much time queuing up, and by 6 pm, my son was dead tired. I would have bought the Express ticket if I had known of the option. Of the places we went to in Singapore, he rated this place last. It was also the most pricey of all the places we went to. He liked the cable car trip to and fro Sentosa. Food: quite pricey within USS, you could have got cheaper option just outside the USS compound. We did not take the latter option because of the long queues at every show/rides. The queue may not be quite so long outside Singapore school holidays - but will never find out as we will not be returning. The next day, we came to Sentosa again by train and he had a great time at the Pirate Ship water play at Palawan Beach, free entry. He told me that he enjoyed his time at the Pirate Ship much more than at USS. Food at Palawan Beach was cheaper. Good facility for kids water play here.",Universal Studios Singapore
Ronald F,4.0,"January 8, 2019","Great, pricey for South Africans","Universal is a must visit if you go to Singapore. It is quite pricey after ZAR conversion and if you opt for the fast passes, which does make a difference. We have been 4x times in the last 5 years and every time the park has been busy. This time as result we took the fast pass option unlimited. It works great and the kids did multiple rides on the same coasters. The Battlestar Galactica Cylon is the best. Got a normally grumpy teenager to smile for a day, so worth the premium.",Universal Studios Singapore
Gaurav Verma,5.0,"January 8, 2019",One day isn't enough,"I was here on 31st December and I would say what a fine way to end a year and what a beautiful way to start a new year. Entered with park opening at 10:00 AM and left at 12:00 midnight when park closed, yet I missed so much - true one day isn't enough to explore the park, even with express pass, especially when you are with 4 year old kid and have to swap kid for certain rides with your partner. Transformer, mummy, battlestar galactica - cylon were notably the best rides while my kid enjoyed madagascar and king julien merry go round. I was able to watch only one show and man what a show - Waterworld was like you were watching a movie being shot in front of you, of course without any retakes. For food there are plenty of options, Oasis was my choice because of vegetable options too. One could walk out of USS too for cheaper options but then that's a trade-off between money and time. Finally beautiful firework along with DJs was the best way to open your arms to a new year.  Tips: later of the day sees smaller queues everywhere especially when park is running for long hours. Ponchos are must on a rainy day and battlestar doesn't operate at such times. Taking a stroller is a very good idea with a little kid. Water is available everywhere to refill your bottle.",Universal Studios Singapore
Sara,1.0,"January 7, 2019",Totally sucks,"Ridiculously long queues of over an hour for nearly every ride. Very crammed waiting areas, with guests herded together like cattle in a slaughterhouse. Throw in the Singapore heat and humidity into the mix, and you have what I call an absolutely torturous experience. If you’re even more unlucky and have young kids in tow, prepare for some whining to go with the horror. Dining establishments are also very packed and food is overpriced. As a Singaporean, I’m seriously ashamed that the guests to my country are being tortured AND ripped off at the same time. And looking at the template responses from the management of this theme park, I can conclude that we can forget about any real improvement to the experience.  You have been warned.",Universal Studios Singapore
SAMRAT G,4.0,"January 7, 2019","Wonderful experience at Universal Studios, Singapore",Had a lovely time at Universal Studios. Full of activities for all ages. Explored majority of the rides. Fun filled experience,Universal Studios Singapore
Sandip K,5.0,"January 7, 2019",One of the best theme park ever seen,We don't tried the main attractions here which is roller coasters but we had a great time here almost spend half day walking around these theme park. We enjoyed Egypt and Lost world theme most. Kids can enjoy even more here.,Universal Studios Singapore
Vee1963,3.0,"January 7, 2019",Unimpressive visit sadly,"I guess the kids like this sort of thing but for me it was too hot and bothering to walk around in the heat for hours on end, gets very testing by the end of it. Lines miles long waiting for the attractions, i don't do lines well. In saying that there were two shows worth seeing but to me not value for money. The 4D place was worth the visit and water world show be warned if you sit close and low down you will get very wet. The line for the jurassic park show had 2 hour waiting lines so we gave that a miss so im not sure how that would have been.",Universal Studios Singapore
utkarsh3110,5.0,"January 6, 2019","Best theme park, but very crowdy","The USS is one of the best theme parks in Asia, that makes it only crowded and overcrowded at certain times, luckily during my Christmas visit, the park was kept open from 10-10 so could do the maximum of rides available. Its certainly not possible to cover up every thing so just relax and leave something for your next trip to the place. In case you are ina hurry then spend a bit huge bucks to get Express pass so that ytou can skip the queues at most attractions. The cost of that is almost double the normal price ticket and you need a normal ticket along with that too.",Universal Studios Singapore
Julia C,3.0,"January 6, 2019",Long waits,Great roller coasters but long waits! Very expensive for the amount of rides you get to do due to the queues! And the day we went was apparently not so busy! At food stalls that aren’t connected to food courts you can only pay with cash!,Universal Studios Singapore
Victory,5.0,"January 6, 2019",Simply fantastic,Enjoyed going to Universal Studios with various free rides which is included in the ticket price. An eye-opener. Coupled with cartoon characters to take photos with. Makes one young again. Indeed A memorable experience.,Universal Studios Singapore
Vicky Lomas L,1.0,"January 6, 2019",Didn't get on any rides,This was supposed to be the highlight if our trip to singapore. The ques for all the rides were 90 to 120 minutes long. I am not prepared to waste my time on standing for hours on end. Wish I had not bothered wasting my money. I wandered round for an hour and left. Think we were unlucky as it was the weekend between Christmas and New year and was probably one of the most busy days of the year. That said I do think they should entry limit numbers as waiting for 2 hours to go on one ride can't be anyone's idea of fun. Very disappointed.,Universal Studios Singapore
Lanz Cabrera,5.0,"January 6, 2019",The best theme park I've visited so far,"Universal Studios Singapore is the best theme park I've visited so far! The rides are amazing and well maintained. Lot's of drinking stations and has a wide variety of food selection in and out of the park.  Expect a lot of people, long lines and wait queue. Tip: Don't bring too many stuff so you would not need to rent lockers that would really cost you a lot!",Universal Studios Singapore
NitezAngel G,4.0,"January 6, 2019",Tones of rides you can't miss !,"I liked the universal studio in every season like Halloween time, Christmas time they would always change new theme . You can see their efforts is there to welcome the guest to celebrate this festive period ! unfortunately, because of the season the queue-ing time for the rides was exceptionally long. You just have to bare with it ! Overall, I still love universal studio and the dancer and the staff and the acitivity there :)",Universal Studios Singapore
NatPR33,4.0,"January 6, 2019",Fun day out!,This place was a great day trip. you do need a full day! We got inside there around 12pm - I would recommend getting there earlier though if possible! The only reason being that our first two ride attempt we waited 1 hour and 20 minutes for!!!!! After that experience we went and bought express passes for $80 each. Had we not bought express passes we would have only got on about five rides. I’m not sure if it’s because of the time of year we went (3rd jan?) it was peak around 2-4pm. Crazy busy. Most rides were in excess of 60 minutes wait. With the express pass about 10- 20 mins wait. Although the Jurassic Park one was 1/2 hour and for non express 1.5 hours!!  I loved the Egypt part and the mummy ride!!! Very fun!!  The transformers was very good too!  We did watch the 4D shrek film which I found very cool too!,Universal Studios Singapore
